hour,Coal_MW,Nuclear_MW,NGCC_MW,NGCT_MW,NGCC_with_CCS_MW,Hydro_MW,Onshore_Wind_MW,Solar_MW,Battery_discharge_MW,Battery_charge_MW,Battery_SOC_MWh,NSE_MW,Load_MW
244,0.0,19388.31,0.0,0.0,13032.82,3172.67,2839.61,0.0,0.0,342.42,71843.1,0.0,38091
245,0.0,19388.31,0.0,0.0,13032.82,3209.25,2324.71,0.0,1162.91,0.0,70579.07,0.0,39118
246,0.0,19388.31,0.0,0.0,13032.82,3056.21,1489.34,0.0,3304.31,0.0,66987.43,0.0,40271
247,0.0,19388.31,0.0,0.0,13032.82,3115.71,1159.73,0.0,6130.42,0.0,60323.93,0.0,42827
248,0.0,19388.31,0.0,0.0,13032.82,3180.25,1159.73,0.0,8326.88,0.0,51272.97,0.0,45088
249,0.0,19388.31,0.0,0.0,13032.82,3314.71,0.0,220.46,10332.69,0.0,40041.78,0.0,46289
250,0.0,19388.31,0.0,0.0,13032.82,3066.67,0.0,2364.2,8820.0,0.0,30454.83,0.0,46672
251,0.0,19388.31,0.0,0.0,13032.82,3120.5,0.0,1248.88,9734.48,0.0,19873.87,0.0,46525
252,0.0,19388.31,0.0,0.0,13032.82,3112.54,0.0,1559.87,9071.45,0.0,10013.59,0.0,46165
253,0.0,19388.31,0.0,0.0,13032.82,2994.88,1489.34,3583.08,5272.57,0.0,4282.54,0.0,45761
254,0.0,19388.31,0.0,0.0,13032.82,3463.08,3746.37,1941.47,3939.94,0.0,0.0,0.0,45512
255,0.0,19388.31,0.0,0.0,7625.15,3082.83,12644.0,2236.7,0.0,0.0,0.0,0.0,44977
256,0.0,14721.58,0.0,0.0,0.0,3006.71,24986.99,2951.73,0.0,0.0,0.0,0.0,45667
257,0.0,9874.5,0.0,0.0,0.0,3133.12,34115.28,2878.0,0.0,2885.91,2655.04,0.0,47115
258,0.0,13045.29,0.0,0.0,0.0,3278.71,32694.0,0.0,0.0,0.0,2655.04,0.0,49018
259,0.0,17630.39,0.0,0.0,0.0,3212.13,27403.48,0.0,0.0,0.0,2655.04,0.0,48246
260,0.0,18771.51,0.0,0.0,0.0,3266.5,24986.99,0.0,0.0,0.0,2655.04,0.0,47025
261,0.0,15007.34,0.0,0.0,0.0,3132.67,27403.48,0.0,49.51,0.0,2601.22,0.0,45593
262,0.0,10160.26,0.0,0.0,0.0,3350.88,32694.0,0.0,0.0,2894.13,5263.82,0.0,43311
263,0.0,5313.18,0.0,0.0,0.0,3471.71,32694.0,0.0,0.0,840.89,6037.44,0.0,40638
264,0.0,2991.78,0.0,0.0,0.0,3393.42,32694.0,0.0,0.0,404.2,6409.3,0.0,38675
265,0.0,7838.86,0.0,0.0,0.0,3341.17,27403.48,0.0,0.0,1539.51,7825.65,0.0,37044
266,0.0,12685.94,0.0,0.0,0.0,3475.79,19576.27,0.0,0.0,0.0,7825.65,0.0,35738
267,0.0,17533.02,0.0,0.0,0.0,3429.25,13402.44,0.0,626.29,0.0,7144.89,0.0,34991
268,0.0,18965.0,0.0,0.0,0.0,3294.0,12644.0,0.0,0.0,0.0,7144.89,0.0,34903
269,0.0,17947.22,0.0,0.0,0.0,3657.33,13402.44,0.0,0.0,0.0,7144.89,0.0,35007
270,0.0,19192.89,0.0,0.0,0.0,3306.67,13402.44,0.0,0.0,0.0,7144.89,0.0,35902
271,0.0,17899.59,0.0,0.0,0.0,3330.08,16739.33,0.0,0.0,0.0,7144.89,0.0,37969
272,0.0,17558.1,0.0,0.0,0.0,3127.62,19576.27,0.0,0.0,0.0,7144.89,0.0,40262
273,0.0,17394.46,0.0,0.0,0.0,3428.25,20588.64,465.64,0.0,0.0,7144.89,0.0,41877
274,0.0,13460.12,0.0,0.0,0.0,3720.92,23833.93,1789.04,0.0,0.0,7144.89,0.0,42804
275,0.0,10653.14,0.0,0.0,0.0,3581.54,26176.65,2957.67,0.0,0.0,7144.89,0.0,43369
276,0.0,12849.36,0.0,0.0,0.0,3723.46,23833.93,7639.95,0.0,4246.69,11051.85,0.0,43800
277,0.0,17696.43,0.0,0.0,0.0,3753.17,20588.64,2396.76,0.0,0.0,11051.85,0.0,44435
278,0.0,15302.04,0.0,0.0,0.0,3089.08,19576.27,710.1,5549.5,0.0,5019.78,0.0,44227
279,0.0,10454.96,0.0,0.0,0.0,3221.67,23833.93,1916.24,4618.2,0.0,0.0,0.0,44045
280,0.0,5607.88,0.0,0.0,0.0,3506.25,32694.0,2304.43,0.0,42.56,39.16,0.0,44070
281,0.0,760.81,0.0,0.0,0.0,3363.21,40212.19,544.77,36.03,0.0,0.0,0.0,44917
282,0.0,0.0,0.0,0.0,0.0,3339.33,44950.51,0.0,0.0,1921.84,1768.09,0.0,46368
283,0.0,0.0,0.0,0.0,0.0,3307.83,42061.17,0.0,0.0,0.0,1768.09,0.0,45369
284,0.0,0.0,0.0,0.0,0.0,0.0,44442.0,0.0,0.0,0.0,1768.09,0.0,44442
285,0.0,0.0,0.0,0.0,0.0,3110.38,40157.62,0.0,0.0,0.0,1768.09,0.0,43268
286,0.0,0.0,0.0,0.0,0.0,0.0,41378.0,0.0,0.0,0.0,1768.09,0.0,41378
287,0.0,0.0,0.0,0.0,0.0,3216.96,44950.51,0.0,0.0,9185.46,10218.72,0.0,38982
288,0.0,0.0,0.0,0.0,0.0,3554.08,44950.51,0.0,0.0,11778.59,21055.02,0.0,36726
289,0.0,0.0,0.0,0.0,0.0,3512.0,44950.51,0.0,0.0,12936.51,32956.61,0.0,35526
290,0.0,0.0,0.0,0.0,0.0,3602.08,44950.51,0.0,0.0,14135.59,45961.35,0.0,34417
291,0.0,0.0,0.0,0.0,0.0,3972.71,37469.94,0.0,0.0,7604.64,52957.62,0.0,33838
292,0.0,0.0,0.0,0.0,0.0,3544.92,44950.51,0.0,0.0,14791.42,66565.73,0.0,33704
293,0.0,0.0,0.0,0.0,0.0,3740.96,44950.51,0.0,0.0,14602.46,80000.0,0.0,34089
294,0.0,0.0,0.0,0.0,0.0,3374.87,31932.13,0.0,0.0,0.0,80000.0,0.0,35307
295,0.0,0.0,0.0,0.0,0.0,0.0,38004.0,0.0,0.0,0.0,80000.0,0.0,38004
296,0.0,0.0,0.0,0.0,0.0,3463.87,37204.13,0.0,0.0,0.0,80000.0,0.0,40668
297,0.0,4847.08,0.0,0.0,0.0,3922.79,31312.75,950.63,1161.75,0.0,78737.23,0.0,42195
298,0.0,9537.3,0.0,0.0,0.0,4043.08,24986.99,4673.28,0.0,127.64,78854.66,0.0,43113
299,0.0,14384.38,0.0,0.0,0.0,3358.5,18597.64,8405.41,0.0,1244.93,80000.0,0.0,43501
300,0.0,13155.51,0.0,0.0,0.0,3532.58,14190.63,13235.28,0.0,0.0,80000.0,0.0,44114
301,0.0,16699.19,0.0,0.0,0.0,4068.08,9277.85,14082.88,0.0,0.0,80000.0,0.0,44128
302,0.0,19388.31,0.0,0.0,558.27,4103.5,5654.16,8540.65,4794.11,0.0,74789.01,0.0,43039
303,0.0,19388.31,0.0,0.0,4691.82,4035.0,2573.58,3727.22,8224.07,0.0,65849.81,0.0,42640
304,0.0,19388.31,0.0,0.0,13032.82,4036.46,1159.73,1952.17,3086.5,0.0,62494.92,0.0,42656
305,0.0,19388.31,0.0,0.0,13032.82,4306.13,0.0,462.62,6580.12,0.0,55342.61,0.0,43770
306,0.0,19388.31,0.0,0.0,4691.82,3897.79,1159.73,0.0,16155.35,0.0,37782.45,0.0,45293
307,0.0,19388.31,0.0,0.0,13032.82,3800.83,2839.61,0.0,5650.42,0.0,31640.7,0.0,44712
308,0.0,19388.31,0.0,0.0,13032.82,3697.46,6569.4,0.0,1182.01,0.0,30355.91,0.0,43870
309,0.0,19388.31,0.0,0.0,9223.67,3852.83,9896.18,0.0,0.0,0.0,30355.91,0.0,42361
310,0.0,19388.31,0.0,0.0,4098.95,3953.29,13402.44,0.0,0.0,0.0,30355.91,0.0,40843
311,0.0,19388.31,0.0,0.0,0.0,4255.46,15858.5,0.0,0.0,525.27,30839.15,0.0,38977
312,0.0,19388.31,0.0,0.0,0.0,4508.38,16739.33,0.0,0.0,3760.02,34298.37,0.0,36876
313,0.0,19388.31,0.0,0.0,0.0,3689.88,16739.33,0.0,0.0,4369.52,38318.33,0.0,35448
314,0.0,19388.31,0.0,0.0,0.0,4096.54,16739.33,0.0,0.0,5597.18,43467.74,0.0,34627
315,0.0,19388.31,0.0,0.0,0.0,4571.13,16739.33,0.0,0.0,6445.77,49397.84,0.0,34253
316,0.0,19388.31,0.0,0.0,0.0,4264.12,16739.33,0.0,0.0,6272.77,55168.79,0.0,34119
317,0.0,19388.31,0.0,0.0,0.0,4223.54,16739.33,0.0,0.0,5681.18,60395.48,0.0,34670
318,0.0,19388.31,0.0,0.0,0.0,4152.83,17652.19,0.0,0.0,5026.33,65019.7,0.0,36167
319,0.0,19388.31,0.0,0.0,0.0,4145.54,19576.27,0.0,0.0,4550.13,69205.82,0.0,38560
320,0.0,19388.31,0.0,0.0,0.0,4041.79,20588.64,0.0,0.0,3069.75,72029.99,0.0,40949
321,0.0,19388.31,0.0,0.0,0.0,4182.83,21635.33,3060.31,0.0,6099.78,77641.79,0.0,42167
322,0.0,19388.31,0.0,0.0,0.0,4243.92,19576.27,1690.77,0.0,2563.28,80000.0,0.0,42336
323,0.0,19388.31,0.0,0.0,119.74,4223.88,15009.12,3416.95,0.0,0.0,80000.0,0.0,42158
324,0.0,19388.31,0.0,0.0,624.61,4151.46,12644.0,5125.61,0.0,0.0,80000.0,0.0,41934
325,0.0,19388.31,0.0,0.0,4352.13,3749.75,12644.0,1476.81,0.0,0.0,80000.0,0.0,41611
326,0.0,19388.31,0.0,0.0,2670.06,3796.46,11914.72,3410.45,0.0,0.0,80000.0,0.0,41180
327,0.0,19388.31,0.0,0.0,4152.73,3917.58,10541.38,3269.99,0.0,0.0,80000.0,0.0,41270
328,0.0,19388.31,0.0,0.0,8738.54,3968.38,9277.85,821.92,0.0,0.0,80000.0,0.0,42195
329,0.0,19388.31,0.0,0.0,11545.85,4023.46,8685.83,198.54,0.0,0.0,80000.0,0.0,43842
330,0.0,19388.31,0.0,0.0,13032.82,4030.12,8119.55,0.0,2355.19,0.0,77440.01,0.0,46926
331,0.0,19388.31,0.0,0.0,13032.82,3912.25,5654.16,0.0,4643.46,0.0,72392.78,0.0,46631
332,0.0,19388.31,0.0,0.0,13032.82,4262.67,3425.44,0.0,5626.76,0.0,66276.74,0.0,45736
333,0.0,19388.31,0.0,0.0,13032.82,4545.37,2324.71,0.0,5630.78,0.0,60156.32,0.0,44922
334,0.0,19388.31,0.0,0.0,13032.82,3859.67,1317.67,0.0,6033.52,0.0,53598.14,0.0,43632
335,0.0,19388.31,0.0,0.0,13032.82,3904.79,0.0,0.0,5389.07,0.0,47740.46,0.0,41715
336,0.0,19388.31,0.0,0.0,13032.82,4259.63,0.0,0.0,3925.24,0.0,43473.9,0.0,40606
337,0.0,19388.31,0.0,0.0,13032.82,4193.75,0.0,0.0,1878.11,0.0,41432.47,0.0,38493
338,0.0,19388.31,0.0,0.0,13032.82,3901.58,1159.73,0.0,537.55,0.0,40848.18,0.0,38020
339,0.0,19388.31,0.0,0.0,8044.22,4000.13,6100.34,0.0,0.0,0.0,40848.18,0.0,37533
340,0.0,19388.31,0.0,0.0,6494.14,4180.12,13402.44,0.0,0.0,5699.02,46091.28,0.0,37766
341,0.0,19388.31,0.0,0.0,9895.15,3996.83,16739.33,0.0,0.0,11748.63,56900.01,0.0,38271
342,0.0,19388.31,0.0,0.0,1554.14,3592.92,14190.63,0.0,0.0,0.0,56900.01,0.0,38726
343,0.0,19388.31,0.0,0.0,8273.06,3902.79,8685.83,0.0,0.0,0.0,56900.01,0.0,40250
344,0.0,19388.31,0.0,0.0,13032.82,4171.67,4828.13,0.0,541.06,0.0,56311.9,0.0,41962
345,0.0,19388.31,0.0,0.0,13032.82,4206.96,2573.58,702.22,3557.1,0.0,52445.48,0.0,43461
346,0.0,19388.31,0.0,0.0,13004.65,4307.21,1876.14,4970.69,0.0,0.0,52445.48,0.0,43547
347,0.0,19388.31,0.0,0.0,8012.59,4104.79,2092.42,9941.89,0.0,0.0,52445.48,0.0,43540
348,0.0,19388.31,0.0,0.0,13032.82,4102.08,2839.61,16169.06,0.0,12566.9,64007.03,0.0,42965
349,0.0,19388.31,0.0,0.0,4691.82,3891.21,3425.44,15136.14,0.0,4120.92,67798.27,0.0,42412
350,0.0,19388.31,0.0,0.0,4469.62,4221.71,2839.61,14092.42,0.0,3425.67,70949.89,0.0,41586
351,0.0,19388.31,0.0,0.0,12810.62,4116.38,1489.34,3666.35,0.0,0.0,70949.89,0.0,41471
352,0.0,19388.31,0.0,0.0,13032.82,4043.0,0.0,2262.17,4218.69,0.0,66364.35,0.0,42945
353,0.0,19388.31,0.0,0.0,13032.82,4566.46,0.0,545.2,7859.21,0.0,57821.74,0.0,45392
354,0.0,19388.31,0.0,0.0,13032.82,4409.67,0.0,0.0,11062.2,0.0,45797.61,0.0,47893
355,0.0,19388.31,0.0,0.0,13032.82,3878.38,0.0,0.0,11270.49,0.0,33547.08,0.0,47570
356,0.0,19388.31,0.0,0.0,13032.82,3525.21,1489.34,0.0,8533.31,0.0,24271.74,0.0,45969
357,0.0,19388.31,0.0,0.0,13032.82,3797.21,2324.71,0.0,6338.95,0.0,17381.58,0.0,44882
358,0.0,19388.31,0.0,0.0,13032.82,4224.29,4447.15,0.0,2038.42,0.0,15165.9,0.0,43131
359,0.0,19388.31,0.0,0.0,10776.46,4003.79,7578.43,0.0,0.0,0.0,15165.9,0.0,41747
360,0.0,19388.31,0.0,0.0,13032.82,3855.42,7578.43,0.0,0.0,3970.99,18819.21,0.0,39884
361,0.0,19388.31,0.0,0.0,13032.82,4065.75,5654.16,0.0,0.0,3886.04,22394.37,0.0,38255
362,0.0,19388.31,0.0,0.0,13032.82,4203.13,4828.13,0.0,0.0,3850.39,25936.73,0.0,37602
363,0.0,19388.31,0.0,0.0,13032.82,3692.33,4086.75,0.0,0.0,3541.22,29194.66,0.0,36659
364,0.0,19388.31,0.0,0.0,11835.27,3659.83,2573.58,0.0,0.0,0.0,29194.66,0.0,37457
365,0.0,19388.31,0.0,0.0,12708.42,3558.12,1876.14,0.0,0.0,0.0,29194.66,0.0,37531
366,0.0,19388.31,0.0,0.0,13032.82,2162.79,1317.67,0.0,1624.4,0.0,27429.01,0.0,37526
367,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,4035.07,0.0,23043.07,0.0,38619
368,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,5055.07,0.0,17548.43,0.0,39639
369,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,4447.86,1313.21,0.0,16121.03,0.0,40345
370,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,5158.51,791.56,0.0,15260.63,0.0,40534
371,0.0,19388.31,0.0,0.0,10436.66,2162.79,0.0,8202.23,0.0,0.0,15260.63,0.0,40190
372,0.0,19388.31,0.0,0.0,4691.82,2162.79,0.0,14521.37,0.0,963.3,16146.87,0.0,39801
373,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,10124.66,0.0,5346.59,21065.73,0.0,39362
374,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,9098.81,0.0,4811.74,25492.53,0.0,38871
375,0.0,19388.31,0.0,0.0,12272.98,2162.79,1489.34,3255.57,0.0,0.0,25492.53,0.0,38569
376,0.0,19388.31,0.0,0.0,13032.82,2162.79,2839.61,14389.41,0.0,12097.96,36622.65,0.0,39715
377,0.0,19388.31,0.0,0.0,11627.36,2162.79,6569.4,2664.13,0.0,0.0,36622.65,0.0,42412
378,0.0,19388.31,0.0,0.0,13032.82,2162.79,7578.43,0.0,3861.64,0.0,32425.22,0.0,46024
379,0.0,19388.31,0.0,0.0,13032.82,2162.79,7061.9,0.0,3594.16,0.0,28518.52,0.0,45240
380,0.0,19388.31,0.0,0.0,12585.06,2162.79,8685.83,0.0,0.0,0.0,28518.52,0.0,42822
381,0.0,19388.31,0.0,0.0,10719.71,2162.79,9896.18,0.0,0.0,0.0,28518.52,0.0,42167
382,0.0,19388.31,0.0,0.0,10971.06,2162.79,8685.83,0.0,0.0,0.0,28518.52,0.0,41208
383,0.0,19388.31,0.0,0.0,11062.99,2162.79,7061.9,0.0,0.0,0.0,28518.52,0.0,39676
384,0.0,19388.31,0.0,0.0,10807.74,2162.79,5654.16,0.0,0.0,0.0,28518.52,0.0,38013
385,0.0,19388.31,0.0,0.0,8821.74,2162.79,5654.16,0.0,0.0,0.0,28518.52,0.0,36027
386,0.0,19388.31,0.0,0.0,13032.82,2162.79,5654.16,0.0,0.0,5425.09,33509.6,0.0,34813
387,0.0,19388.31,0.0,0.0,13032.82,2162.79,4828.13,0.0,0.0,5491.06,38561.37,0.0,33921
388,0.0,19388.31,0.0,0.0,13032.82,2162.79,3746.37,0.0,0.0,4672.3,42859.89,0.0,33658
389,0.0,19388.31,0.0,0.0,9278.52,2162.79,3123.37,0.0,0.0,0.0,42859.89,0.0,33953
390,0.0,19388.31,0.0,0.0,10907.28,2162.79,2839.61,0.0,0.0,0.0,42859.89,0.0,35298
391,0.0,19388.31,0.0,0.0,13032.82,2162.79,1876.14,0.0,1328.93,0.0,41415.4,0.0,37789
392,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,5396.07,0.0,35550.11,0.0,39980
393,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,2456.54,4282.53,0.0,30895.19,0.0,41323
394,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,4427.02,2889.05,0.0,27754.92,0.0,41900
395,0.0,19388.31,0.0,0.0,10094.08,2162.79,0.0,11050.81,0.0,0.0,27754.92,0.0,42696
396,0.0,19388.31,0.0,0.0,8149.74,2162.79,0.0,13094.16,0.0,0.0,27754.92,0.0,42795
397,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,14605.59,0.0,6588.52,33816.36,0.0,42601
398,0.0,19388.31,0.0,0.0,6931.62,2162.79,1489.34,12252.94,0.0,0.0,33816.36,0.0,42225
399,0.0,19388.31,0.0,0.0,605.72,2162.79,1675.31,17709.86,0.0,0.0,33816.36,0.0,41542
400,0.0,19388.31,0.0,0.0,4691.82,2162.79,2324.71,14256.11,0.0,1186.74,34908.16,0.0,41637
401,0.0,19388.31,0.0,0.0,13032.82,2162.79,3425.44,618.82,3610.82,0.0,30983.36,0.0,42239
402,0.0,19388.31,0.0,0.0,13032.82,2162.79,5230.28,0.0,4410.79,0.0,26189.02,0.0,44225
403,0.0,19388.31,0.0,0.0,13032.82,2162.79,6569.4,0.0,2637.67,0.0,23321.98,0.0,43791
404,0.0,19388.31,0.0,0.0,13032.82,2162.79,7578.43,0.0,830.64,0.0,22419.12,0.0,42993
405,0.0,19388.31,0.0,0.0,12924.46,2162.79,7578.43,0.0,0.0,0.0,22419.12,0.0,42054
406,0.0,19388.31,0.0,0.0,12189.5,2162.79,6569.4,0.0,0.0,0.0,22419.12,0.0,40310
407,0.0,19388.31,0.0,0.0,9927.55,2162.79,6100.34,0.0,0.0,0.0,22419.12,0.0,37579
408,0.0,19388.31,0.0,0.0,8926.61,2162.79,5230.28,0.0,0.0,0.0,22419.12,0.0,35708
409,0.0,19388.31,0.0,0.0,8487.75,2162.79,4447.15,0.0,0.0,0.0,22419.12,0.0,34486
410,0.0,19388.31,0.0,0.0,13032.82,2162.79,4086.75,0.0,0.0,4939.68,26963.62,0.0,33731
411,0.0,19388.31,0.0,0.0,7799.75,2162.79,4447.15,0.0,0.0,0.0,26963.62,0.0,33798
412,0.0,19388.31,0.0,0.0,13032.82,2162.79,4828.13,0.0,0.0,5761.06,32263.8,0.0,33651
413,0.0,19388.31,0.0,0.0,7944.61,2162.79,5230.28,0.0,0.0,0.0,32263.8,0.0,34726
414,0.0,19388.31,0.0,0.0,7707.5,2162.79,6569.4,0.0,0.0,0.0,32263.8,0.0,35828
415,0.0,19388.31,0.0,0.0,10399.5,2162.79,6569.4,0.0,0.0,0.0,32263.8,0.0,38520
416,0.0,19388.31,0.0,0.0,13032.82,2162.79,5654.16,0.0,1036.91,0.0,31136.72,0.0,41275
417,0.0,19388.31,0.0,0.0,13032.82,2162.79,4447.15,1402.79,2059.13,0.0,28898.54,0.0,42493
418,0.0,19388.31,0.0,0.0,7991.72,2162.79,3425.44,10019.74,0.0,0.0,28898.54,0.0,42988
419,0.0,19388.31,0.0,0.0,9290.51,2162.79,2092.42,10130.97,0.0,0.0,28898.54,0.0,43065
420,0.0,19388.31,0.0,0.0,13032.82,2162.79,1317.67,18293.95,0.0,11135.56,39143.25,0.0,43060
421,0.0,19388.31,0.0,0.0,4691.82,2162.79,0.0,29449.91,0.0,12484.84,50629.3,0.0,43208
422,0.0,19388.31,0.0,0.0,8341.01,2162.79,0.0,27590.81,0.0,15093.93,64515.71,0.0,42389
423,0.0,19388.31,0.0,0.0,0.0,2162.79,0.0,23154.56,0.0,2838.67,67127.29,0.0,41867
424,0.0,19388.31,0.0,0.0,4800.52,2162.79,0.0,16000.37,0.0,0.0,67127.29,0.0,42352
425,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,6069.16,3091.9,0.0,63766.52,0.0,43745
426,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,11138.07,0.0,51659.92,0.0,45722
427,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,10942.07,0.0,39766.37,0.0,45526
428,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,9516.07,0.0,29422.82,0.0,44100
429,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,7809.07,0.0,20934.7,0.0,42393
430,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,6605.07,0.0,13755.28,0.0,41189
431,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,4305.07,0.0,9075.86,0.0,38889
432,0.0,19388.31,0.0,0.0,13032.82,2162.79,2092.42,0.0,323.65,0.0,8724.06,0.0,37000
433,0.0,19388.31,0.0,0.0,10724.46,2162.79,3425.44,0.0,0.0,0.0,8724.06,0.0,35701
434,0.0,19388.31,0.0,0.0,10364.52,2162.79,3123.37,0.0,0.0,0.0,8724.06,0.0,35039
435,0.0,19388.31,0.0,0.0,9917.52,2162.79,3123.37,0.0,0.0,0.0,8724.06,0.0,34592
436,0.0,19388.31,0.0,0.0,9862.52,2162.79,3123.37,0.0,0.0,0.0,8724.06,0.0,34537
437,0.0,19388.31,0.0,0.0,13032.82,2162.79,2324.71,0.0,0.0,2256.64,10800.17,0.0,34652
438,0.0,19388.31,0.0,0.0,13032.82,2162.79,1675.31,0.0,0.0,742.24,11483.02,0.0,35517
439,0.0,19388.31,0.0,0.0,13032.82,2162.79,1317.67,0.0,1912.4,0.0,9404.33,0.0,37814
440,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,0.0,5865.07,0.0,3029.26,0.0,40449
441,0.0,19388.31,0.0,0.0,13032.82,2162.79,0.0,4628.15,2786.92,0.0,0.0,0.0,41999
442,0.0,19388.31,0.0,0.0,5211.38,2162.79,0.0,15476.51,0.0,0.0,0.0,0.0,42239
443,0.0,19388.31,0.0,0.0,0.0,2162.79,0.0,23500.54,0.0,3082.65,2836.03,0.0,41969
444,0.0,19388.31,0.0,0.0,0.0,2162.79,1159.73,28352.6,0.0,9588.44,11657.4,0.0,41475
445,0.0,19388.31,0.0,0.0,0.0,2162.79,2324.71,30074.7,0.0,12705.51,23346.47,0.0,41245
446,0.0,19388.31,0.0,0.0,8341.01,2162.79,4086.75,6272.35,573.79,0.0,22722.78,0.0,40825
447,0.0,19388.31,0.0,0.0,5684.42,2162.79,6100.34,7406.14,0.0,0.0,22722.78,0.0,40742
448,0.0,19388.31,0.0,0.0,6488.74,2162.79,8685.83,4406.32,0.0,0.0,22722.78,0.0,41132
449,0.0,19388.31,0.0,0.0,2198.18,2162.79,11914.72,7017.99,0.0,0.0,22722.78,0.0,42682
450,0.0,19388.31,0.0,0.0,6120.61,2162.79,14190.63,0.0,3319.65,0.0,19114.47,0.0,45182
451,0.0,19388.31,0.0,0.0,7066.56,2162.79,16739.33,0.0,0.0,0.0,19114.47,0.0,45357
452,0.0,19388.31,0.0,0.0,5825.56,2162.79,16739.33,0.0,0.0,0.0,19114.47,0.0,44116
453,0.0,19388.31,0.0,0.0,4691.82,2162.79,8685.83,0.0,8018.24,0.0,10398.99,0.0,42947
454,0.0,19388.31,0.0,0.0,13032.82,2162.79,1159.73,0.0,5570.34,0.0,4344.27,0.0,41314
455,0.0,19388.31,0.0,0.0,13032.82,2162.79,1317.67,0.0,3815.4,0.0,197.1,0.0,39717
456,0.0,19388.31,0.0,0.0,8341.01,2162.79,8119.55,0.0,181.33,0.0,0.0,0.0,38193
457,0.0,18372.88,0.0,0.0,0.0,2162.79,16739.33,0.0,0.0,0.0,0.0,0.0,37275
458,0.0,13525.8,0.0,0.0,0.0,2162.79,31312.75,0.0,0.0,10236.34,9417.44,0.0,36765
459,0.0,8678.72,0.0,0.0,0.0,2162.79,44950.51,0.0,0.0,19082.02,26972.9,0.0,36710
460,0.0,3831.64,0.0,0.0,0.0,2162.79,36287.64,0.0,0.0,5845.07,32350.36,0.0,36437
461,0.0,0.0,0.0,0.0,0.0,0.0,23009.07,0.0,14154.93,0.0,16964.57,0.0,37164
462,0.0,0.0,0.0,0.0,0.0,2162.79,35577.17,0.0,598.03,0.0,16314.53,0.0,38338
463,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,0.0,0.0,5896.3,21739.13,0.0,41217
464,0.0,0.0,0.0,0.0,0.0,0.0,44622.0,0.0,0.0,0.0,21739.13,0.0,44622
465,0.0,0.0,0.0,0.0,0.0,0.0,25284.0,0.0,20000.0,0.0,0.0,0.0,45284
466,0.0,0.0,0.0,0.0,0.0,0.0,43798.83,144.17,0.0,0.0,0.0,0.0,43943
467,0.0,0.0,0.0,0.0,0.0,2162.79,36041.76,25194.45,0.0,20000.0,18400.0,0.0,43399
468,0.0,0.0,0.0,0.0,0.0,0.0,13434.05,29630.95,0.0,0.0,18400.0,0.0,43065
469,0.0,0.0,0.0,0.0,0.0,0.0,44809.06,17980.94,0.0,20000.0,36800.0,0.0,42790
470,0.0,0.0,0.0,0.0,0.0,2162.79,31036.8,29463.41,0.0,20000.0,55200.0,0.0,42663
471,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,166.44,0.0,4796.74,59613.0,0.0,42483
472,0.0,0.0,0.0,0.0,0.0,0.0,43136.0,0.0,0.0,0.0,59613.0,0.0,43136
473,0.0,0.0,0.0,0.0,0.0,2162.79,43650.96,111.25,0.0,0.0,59613.0,0.0,45925
474,0.0,0.0,0.0,0.0,0.0,2162.79,37291.31,0.0,9792.89,0.0,48968.55,0.0,49247
475,0.0,0.0,0.0,0.0,0.0,2162.79,26961.21,0.0,20000.0,0.0,27229.42,0.0,49124
476,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,0.0,719.7,0.0,26447.14,0.0,47833
477,0.0,0.0,0.0,0.0,0.0,0.0,27327.0,0.0,20000.0,0.0,4708.01,0.0,47327
478,0.0,0.0,0.0,0.0,0.0,2162.79,43524.21,0.0,0.0,0.0,4708.01,0.0,45687
479,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,0.0,0.0,4295.3,8659.68,0.0,42818
480,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,0.0,0.0,6157.3,14324.4,0.0,40956
481,0.0,0.0,0.0,0.0,0.0,0.0,39964.0,0.0,0.0,0.0,14324.4,0.0,39964
482,0.0,0.0,0.0,0.0,0.0,2162.79,44950.51,0.0,0.0,7769.3,21472.16,0.0,39344
